"";"1";"2019-05-01 09:07:40";"2019-05-01 09:07:40";"<iframe name=""I1"" id=""if1"" width=""100%""  height=""254"" style=""visibility:visible""  src=""http://127.0.0.1:5000/get_ilac?ilac=Aborvac%20S%20Cow""></iframe>";"Aborvac S Cow";"ml ürün içinde ;1000000000-3000000000 Brucella abortus S19, 6.25 mg Enzymatic digest of Casein (Casilon), 2,5mg Sodyum glutamate, 12,5mg Sukroz";"publish";"open";"open";;"121";;;"2019-05-01 09:07:40";"2019-05-01 09:07:40";;"0";;"0";"post";;"0"
"";"1";"2019-05-01 09:07:40";"2019-05-01 09:07:40";"<iframe name=""I1"" id=""if1"" width=""100%""  height=""254"" style=""visibility:visible""  src=""http://127.0.0.1:5000/get_ilac?ilac=ABvarBio""></iframe>";"ABvarBio";"70g tablet ürün içinde ;13g timol";"publish";"open";"open";;"125";;;"2019-05-01 09:07:40";"2019-05-01 09:07:40";;"0";;"0";"post";;"0"
"";"1";"2019-05-01 09:07:40";"2019-05-01 09:07:40";"<iframe name=""I1"" id=""if1"" width=""100%""  height=""254"" style=""visibility:visible""  src=""http://127.0.0.1:5000/get_ilac?ilac=ACK-S%C4%B0S""></iframe>";"ACK-SİS";"1 g ürün içinde ;40.000 IU Vit. A, 15 mg. Vit. K3, 100 mg Vit. C";"publish";"open";"open";;"126";;;"2019-05-01 09:07:40";"2019-05-01 09:07:40";;"0";;"0";"post";;"0"
"";"1";"2019-05-01 09:07:40";"2019-05-01 09:07:40";"<iframe name=""I1"" id=""if1"" width=""100%""  height=""254"" style=""visibility:visible""  src=""http://127.0.0.1:5000/get_ilac?ilac=ACT%C4%B0M%C4%B0S%C4%B0N""></iframe>";"ACTİMİSİN";"1 ml ürün içinde ;300 mg tilmikosin";"publish";"open";"open";;"129";;;"2019-05-01 09:07:40";"2019-05-01 09:07:40";;"0";;"0";"post";;"0"
"";"1";"2019-05-01 09:07:40";"2019-05-01 09:07:40";"<iframe name=""I1"" id=""if1"" width=""100%""  height=""254"" style=""visibility:visible""  src=""http://127.0.0.1:5000/get_ilac?ilac=ACT%C4%B0M%C4%B0S%C4%B0N%20AK""></iframe>";"ACTİMİSİN AK";"1 ml ürün içinde ;250 mg tilmikosin";"publish";"open";"open";;"130";;;"2019-05-01 09:07:40";"2019-05-01 09:07:40";;"0";;"0";"post";;"0"
"";"1";"2019-05-01 09:07:40";"2019-05-01 09:07:40";"<iframe name=""I1"" id=""if1"" width=""100%""  height=""254"" style=""visibility:visible""  src=""http://127.0.0.1:5000/get_ilac?ilac=ACT%C4%B0ON%C4%B0S""></iframe>";"ACTİONİS";"1 mL ürün içinde ;50 mg seftiofur HCl";"publish";"open";"open";;"131";;;"2019-05-01 09:07:40";"2019-05-01 09:07:40";;"0";;"0";"post";;"0"
"";"1";"2019-05-01 09:07:40";"2019-05-01 09:07:40";"<iframe name=""I1"" id=""if1"" width=""100%""  height=""254"" style=""visibility:visible""  src=""http://127.0.0.1:5000/get_ilac?ilac=ACT%C4%B0PEN""></iframe>";"ACTİPEN";"1 flakon ürün içinde ;1.200.000 IU benzil penisilin prokain, 400.000 IU benzil penisilin potasyum, 2 g (baza eşdeğer) streptomisin sülfat";"publish";"open";"open";;"132";;;"2019-05-01 09:07:40";"2019-05-01 09:07:40";;"0";;"0";"post";;"0"
"";"1";"2019-05-01 09:07:40";"2019-05-01 09:07:40";"<iframe name=""I1"" id=""if1"" width=""100%""  height=""254"" style=""visibility:visible""  src=""http://127.0.0.1:5000/get_ilac?ilac=ACT%C4%B0PEN%20LA""></iframe>";"ACTİPEN LA";"1 ml ürün içinde ;100.000 IU benzil penisilin prokain, 200 mg (baza eşdeğer) dihidrostreptomisin sülfat, 100.000 IU benzil penisilin benzatin";"publish";"open";"open";;"135";;;"2019-05-01 09:07:40";"2019-05-01 09:07:40";;"0";;"0";"post";;"0"
"";"1";"2019-05-01 09:07:40";"2019-05-01 09:07:40";"<iframe name=""I1"" id=""if1"" width=""100%""  height=""254"" style=""visibility:visible""  src=""http://127.0.0.1:5000/get_ilac?ilac=ACTIVATE""></iframe>";"ACTIVATE";"1 ml ürün içinde ;2.5 mg ( baza eşdeğer) bakır glukonat, 1.25 mg sodyum selenit, 5 mg (baza eşdeğer) Manganez glukonat, 5 mg (baza eşdeğer) Çinko glukonat";"publish";"open";"open";;"138";;;"2019-05-01 09:07:40";"2019-05-01 09:07:40";;"0";;"0";"post";;"0"
"";"1";"2019-05-01 09:07:40";"2019-05-01 09:07:40";"<iframe name=""I1"" id=""if1"" width=""100%""  height=""254"" style=""visibility:visible""  src=""http://127.0.0.1:5000/get_ilac?ilac=AD3E-MED""></iframe>";"AD3E-MED";"1 ml ürün içinde ;500.000 IU Vit. A, 50 mg Vit. E, 75.000 IU Vit. D3";"publish";"open";"open";;"142";;;"2019-05-01 09:07:40";"2019-05-01 09:07:40";;"0";;"0";"post";;"0"
"";"1";"2019-05-01 09:07:40";"2019-05-01 09:07:40";"<iframe name=""I1"" id=""if1"" width=""100%""  height=""254"" style=""visibility:visible""  src=""http://127.0.0.1:5000/get_ilac?ilac=ADECEL""></iframe>";"ADECEL";"1 ml ürün içinde ;300.000 IU Vit. A palmitat, 50 mg Vit. E asetat , 100.000 IU Vit. D3";"publish";"open";"open";;"145";;;"2019-05-01 09:07:40";"2019-05-01 09:07:40";;"0";;"0";"post";;"0"
"";"1";"2019-05-01 09:07:40";"2019-05-01 09:07:40";"<iframe name=""I1"" id=""if1"" width=""100%""  height=""254"" style=""visibility:visible""  src=""http://127.0.0.1:5000/get_ilac?ilac=ADECURE%20AD3E""></iframe>";"ADECURE AD3E";"1 mL. ürün içinde ;500.000 İ.&amp;amp;amp;#220;. Vit. A, 75.000 İ.&amp;amp;amp;#220; Vit. D3, 50 mg Vit. E";"publish";"open";"open";;"148";;;"2019-05-01 09:07:40";"2019-05-01 09:07:40";;"0";;"0";"post";;"0"
"";"1";"2019-05-01 09:07:40";"2019-05-01 09:07:40";"<iframe name=""I1"" id=""if1"" width=""100%""  height=""254"" style=""visibility:visible""  src=""http://127.0.0.1:5000/get_ilac?ilac=ADEFORT""></iframe>";"ADEFORT";"1 ml ürün içinde ;300.000 IU Vit. A propiyonat, 100.000 IU Vit. D3, 50 mg Vit. E asetat";"publish";"open";"open";;"151";;;"2019-05-01 09:07:40";"2019-05-01 09:07:40";;"0";;"0";"post";;"0"
"";"1";"2019-05-01 09:07:40";"2019-05-01 09:07:40";"<iframe name=""I1"" id=""if1"" width=""100%""  height=""254"" style=""visibility:visible""  src=""http://127.0.0.1:5000/get_ilac?ilac=ADEJEKT""></iframe>";"ADEJEKT";"1 ml ürün içinde ;80 000 IU Vit. A, 40 000 IU Vit. D3, 20 mg Vit. E";"publish";"open";"open";;"154";;;"2019-05-01 09:07:40";"2019-05-01 09:07:40";;"0";;"0";"post";;"0"
"";"1";"2019-05-01 09:07:40";"2019-05-01 09:07:40";"<iframe name=""I1"" id=""if1"" width=""100%""  height=""254"" style=""visibility:visible""  src=""http://127.0.0.1:5000/get_ilac?ilac=ADEMAKS""></iframe>";"ADEMAKS";"1 ml ürün içinde ;500.000 IU Vit. A, 50 mg Vit. E, 75.000 IU Vit. D3";"publish";"open";"open";;"157";;;"2019-05-01 09:07:40";"2019-05-01 09:07:40";;"0";;"0";"post";;"0"
"";"1";"2019-05-01 09:07:40";"2019-05-01 09:07:40";"<iframe name=""I1"" id=""if1"" width=""100%""  height=""254"" style=""visibility:visible""  src=""http://127.0.0.1:5000/get_ilac?ilac=ADEMAX""></iframe>";"ADEMAX";"1 ml ürün içinde ;50 mg Vit. E asetat , 50.000 IU Vit. D3, 100.000 IU Vit. A palmitat";"publish";"open";"open";;"160";;;"2019-05-01 09:07:40";"2019-05-01 09:07:40";;"0";;"0";"post";;"0"
"";"1";"2019-05-01 09:07:40";"2019-05-01 09:07:40";"<iframe name=""I1"" id=""if1"" width=""100%""  height=""254"" style=""visibility:visible""  src=""http://127.0.0.1:5000/get_ilac?ilac=ADEM%C4%B0N""></iframe>";"ADEMİN";"1 ml ürün içinde ;500.000 I.U. Vit. A, 50 mg Vit. E, 75.000 I.U. Vit. D3";"publish";"open";"open";;"163";;;"2019-05-01 09:07:40";"2019-05-01 09:07:40";;"0";;"0";"post";;"0"
"";"1";"2019-05-01 09:07:40";"2019-05-01 09:07:40";"<iframe name=""I1"" id=""if1"" width=""100%""  height=""254"" style=""visibility:visible""  src=""http://127.0.0.1:5000/get_ilac?ilac=ADEM%C4%B0S%20AD3E""></iframe>";"ADEMİS AD3E";"1ml ürün içinde ;500.000 IU Vit. A, 75.000 IU Vit. D3, 50 mg Vit. E";"publish";"open";"open";;"166";;;"2019-05-01 09:07:40";"2019-05-01 09:07:40";;"0";;"0";"post";;"0"
"";"1";"2019-05-01 09:07:40";"2019-05-01 09:07:40";"<iframe name=""I1"" id=""if1"" width=""100%""  height=""254"" style=""visibility:visible""  src=""http://127.0.0.1:5000/get_ilac?ilac=ADENED%20AD3E""></iframe>";"ADENED AD3E";"1 ml ürün içinde ;500.000 IU Vit. A, 75.000 IU Vit. D3, 50 mg Vit. E";"publish";"open";"open";;"169";;;"2019-05-01 09:07:40";"2019-05-01 09:07:40";;"0";;"0";"post";;"0"
"";"1";"2019-05-01 09:07:40";"2019-05-01 09:07:40";"<iframe name=""I1"" id=""if1"" width=""100%""  height=""254"" style=""visibility:visible""  src=""http://127.0.0.1:5000/get_ilac?ilac=ADERKAL%20AD3E""></iframe>";"ADERKAL AD3E";"1 ml ürün içinde ;50.000 IU Vit. A propiyonat, 75000 IU Vit. D3, 50 mg Vit. E asetat";"publish";"open";"open";;"172";;;"2019-05-01 09:07:40";"2019-05-01 09:07:40";;"0";;"0";"post";;"0"
"";"1";"2019-05-01 09:07:40";"2019-05-01 09:07:40";"<iframe name=""I1"" id=""if1"" width=""100%""  height=""254"" style=""visibility:visible""  src=""http://127.0.0.1:5000/get_ilac?ilac=ADESOL%20AD3E""></iframe>";"ADESOL AD3E";"1 ml ürün içinde ;500.000 IU Vit. A, 50 mg Vit. E, 75.000 IU Vit. D3";"publish";"open";"open";;"174";;;"2019-05-01 09:07:40";"2019-05-01 09:07:40";;"0";;"0";"post";;"0"
"";"1";"2019-05-01 09:07:40";"2019-05-01 09:07:40";"<iframe name=""I1"" id=""if1"" width=""100%""  height=""254"" style=""visibility:visible""  src=""http://127.0.0.1:5000/get_ilac?ilac=ADEVET""></iframe>";"ADEVET";"1 ml ürün içinde ;500.000 IU Vit. A propiyonat, 75.000 IU Vit. D3, 50 IU Vit. E";"publish";"open";"open";;"176";;;"2019-05-01 09:07:40";"2019-05-01 09:07:40";;"0";;"0";"post";;"0"
"";"1";"2019-05-01 09:07:40";"2019-05-01 09:07:40";"<iframe name=""I1"" id=""if1"" width=""100%""  height=""254"" style=""visibility:visible""  src=""http://127.0.0.1:5000/get_ilac?ilac=ADEV%C4%B0L""></iframe>";"ADEVİL";"1 ml ürün içinde ;200.000 IU Vit. A propiyonat, 30.000 IU Vit. D3, 20 mg Vit. E asetat";"publish";"open";"open";;"178";;;"2019-05-01 09:07:40";"2019-05-01 09:07:40";;"0";;"0";"post";;"0"
"";"1";"2019-05-01 09:07:40";"2019-05-01 09:07:40";"<iframe name=""I1"" id=""if1"" width=""100%""  height=""254"" style=""visibility:visible""  src=""http://127.0.0.1:5000/get_ilac?ilac=ADEV%C4%B0L%C4%B0N""></iframe>";"ADEVİLİN";"1 ml ürün içinde ;500000 IU Vit. A, 50 mg Vit. E, 75000 IU Vit. D3";"publish";"open";"open";;"180";;;"2019-05-01 09:07:40";"2019-05-01 09:07:40";;"0";;"0";"post";;"0"
"";"1";"2019-05-01 09:07:40";"2019-05-01 09:07:40";"<iframe name=""I1"" id=""if1"" width=""100%""  height=""254"" style=""visibility:visible""  src=""http://127.0.0.1:5000/get_ilac?ilac=AD%C4%B0LJ%C4%B0N""></iframe>";"ADİLJİN";"1 ml ürün içinde ; 500 mg metamizol sodyum";"publish";"open";"open";;"182";;;"2019-05-01 09:07:40";"2019-05-01 09:07:40";;"0";;"0";"post";;"0"
"";"1";"2019-05-01 09:07:40";"2019-05-01 09:07:40";"<iframe name=""I1"" id=""if1"" width=""100%""  height=""254"" style=""visibility:visible""  src=""http://127.0.0.1:5000/get_ilac?ilac=ADOKA%C4%B0N""></iframe>";"ADOKAİN";"1 ml ürün içinde ;20 mg lidokain HCl, 0,01 mg adrenalin";"publish";"open";"open";;"183";;;"2019-05-01 09:07:40";"2019-05-01 09:07:40";;"0";;"0";"post";;"0"
"";"1";"2019-05-01 09:07:40";"2019-05-01 09:07:40";"<iframe name=""I1"" id=""if1"" width=""100%""  height=""254"" style=""visibility:visible""  src=""http://127.0.0.1:5000/get_ilac?ilac=Advantage%20%2510""></iframe>";"Advantage %10";"1 ml ürün içinde ;100 mg imidakloprid";"publish";"open";"open";;"185";;;"2019-05-01 09:07:40";"2019-05-01 09:07:40";;"0";;"0";"post";;"0"
"";"1";"2019-05-01 09:07:40";"2019-05-01 09:07:40";"<iframe name=""I1"" id=""if1"" width=""100%""  height=""254"" style=""visibility:visible""  src=""http://127.0.0.1:5000/get_ilac?ilac=ADVANTAGE%20MULT%C4%B0%20KED%C4%B0""></iframe>";"ADVANTAGE MULTİ KEDİ";"1ml ürün içinde ;100mg imidakloprid, 10mg moksidektin";"publish";"open";"open";;"186";;;"2019-05-01 09:07:40";"2019-05-01 09:07:40";;"0";;"0";"post";;"0"
"";"1";"2019-05-01 09:07:40";"2019-05-01 09:07:40";"<iframe name=""I1"" id=""if1"" width=""100%""  height=""254"" style=""visibility:visible""  src=""http://127.0.0.1:5000/get_ilac?ilac=ADVANTAGE%20MULT%C4%B0%20K%C3%96PEK""></iframe>";"ADVANTAGE MULTİ KÖPEK";"1 ml ürün içinde ;25 mg moksidektin, 100 mg imidakloprid";"publish";"open";"open";;"188";;;"2019-05-01 09:07:40";"2019-05-01 09:07:40";;"0";;"0";"post";;"0"
"";"1";"2019-05-01 09:07:40";"2019-05-01 09:07:40";"<iframe name=""I1"" id=""if1"" width=""100%""  height=""254"" style=""visibility:visible""  src=""http://127.0.0.1:5000/get_ilac?ilac=ADVANTIX""></iframe>";"ADVANTIX";"100ml ürün içinde ;10mg imidakloprid, 50mg permetrin";"publish";"open";"open";;"190";;;"2019-05-01 09:07:40";"2019-05-01 09:07:40";;"0";;"0";"post";;"0"
"";"1";"2019-05-01 09:07:40";"2019-05-01 09:07:40";"<iframe name=""I1"" id=""if1"" width=""100%""  height=""254"" style=""visibility:visible""  src=""http://127.0.0.1:5000/get_ilac?ilac=ADVOCIN""></iframe>";"ADVOCIN";"1 ml ürün içinde ;25 mg danofloksasin mesilat";"publish";"open";"open";;"192";;;"2019-05-01 09:07:40";"2019-05-01 09:07:40";;"0";;"0";"post";;"0"
"";"1";"2019-05-01 09:07:40";"2019-05-01 09:07:40";"<iframe name=""I1"" id=""if1"" width=""100%""  height=""254"" style=""visibility:visible""  src=""http://127.0.0.1:5000/get_ilac?ilac=ADVOC%C4%B0NE%20180""></iframe>";"ADVOCİNE 180";"1 ml ürün içinde ;180 mg danofloksasin mesilat";"publish";"open";"open";;"193";;;"2019-05-01 09:07:40";"2019-05-01 09:07:40";;"0";;"0";"post";;"0"
"";"1";"2019-05-01 09:07:40";"2019-05-01 09:07:40";"<iframe name=""I1"" id=""if1"" width=""100%""  height=""254"" style=""visibility:visible""  src=""http://127.0.0.1:5000/get_ilac?ilac=AE%20Pox""></iframe>";"AE Pox";"ml ürün içinde ;. Avian Encephalomyelitis Virus -AEV calnek 1143, . Avipoxvirus";"publish";"open";"open";;"194";;;"2019-05-01 09:07:40";"2019-05-01 09:07:40";;"0";;"0";"post";;"0"
"";"1";"2019-05-01 09:07:40";"2019-05-01 09:07:40";"<iframe name=""I1"" id=""if1"" width=""100%""  height=""254"" style=""visibility:visible""  src=""http://127.0.0.1:5000/get_ilac?ilac=AE%20Vac%20Lyo""></iframe>";"AE Vac Lyo";"ml ürün içinde ;. Avian Encephalomyelitis Virus -AEV calnek 1143";"publish";"open";"open";;"196";;;"2019-05-01 09:07:40";"2019-05-01 09:07:40";;"0";;"0";"post";;"0"
"";"1";"2019-05-01 09:07:40";"2019-05-01 09:07:40";"<iframe name=""I1"" id=""if1"" width=""100%""  height=""254"" style=""visibility:visible""  src=""http://127.0.0.1:5000/get_ilac?ilac=Aftopor""></iframe>";"Aftopor";"1 ürün içinde ;1 FMDV Tip O, 1 FMDV Tip A, 1 FMDV Tip Asya1, 1 FMDV Tip SAT1, 1 FMDV Tip SAT2, 1 FMDV Tip SAT3";"publish";"open";"open";;"197";;;"2019-05-01 09:07:40";"2019-05-01 09:07:40";;"0";;"0";"post";;"0"
"";"1";"2019-05-01 09:07:40";"2019-05-01 09:07:40";"<iframe name=""I1"" id=""if1"" width=""100%""  height=""254"" style=""visibility:visible""  src=""http://127.0.0.1:5000/get_ilac?ilac=Aftovac""></iframe>";"Aftovac";"ml ürün içinde ;5 µg FMDV O1 Manisa, 5 µg FMDV O TUR 07, >2,2 µg FMDV A TUR 06, >2,2 µg FMDV ASIA1 Shamir, %0.9 Alüminyum hidroksit";"publish";"open";"open";;"203";;;"2019-05-01 09:07:40";"2019-05-01 09:07:40";;"0";;"0";"post";;"0"
"";"1";"2019-05-01 09:07:40";"2019-05-01 09:07:40";"<iframe name=""I1"" id=""if1"" width=""100%""  height=""254"" style=""visibility:visible""  src=""http://127.0.0.1:5000/get_ilac?ilac=Aftovac%20Oil""></iframe>";"Aftovac Oil";"ml ürün içinde ;&gt;2,2 &#181;g FMDV A TUR 06, &gt;2,2 &#181;g FMDV ASIA1 Shamir, &gt;5 &#181;g FMDV O TUR 07, &gt;5&#181;g FMDV O1 Manisa, %0.01 Thiomerosal";"publish";"open";"open";;"208";;;"2019-05-01 09:07:40";"2019-05-01 09:07:40";;"0";;"0";"post";;"0"
"";"1";"2019-05-01 09:07:40";"2019-05-01 09:07:40";"<iframe name=""I1"" id=""if1"" width=""100%""  height=""254"" style=""visibility:visible""  src=""http://127.0.0.1:5000/get_ilac?ilac=Aftovaxpur""></iframe>";"Aftovaxpur";"1 ürün içinde ;1 FMDV (Saf, inaktive)";"publish";"open";"open";;"213";;;"2019-05-01 09:07:40";"2019-05-01 09:07:40";;"0";;"0";"post";;"0"
"";"1";"2019-05-01 09:07:40";"2019-05-01 09:07:40";"<iframe name=""I1"" id=""if1"" width=""100%""  height=""254"" style=""visibility:visible""  src=""http://127.0.0.1:5000/get_ilac?ilac=Agalaksipen%20-%20Koyun%20ve%20Ke%C3%A7ilerin%20%C3%96l%C3%BC%20Agalaksi%20A%C5%9F%C4%B1s%C4%B1""></iframe>";"Agalaksipen - Koyun ve Keçilerin Ölü Agalaksi Aşısı";"1 ürün içinde ;1 Mycoplasma agalactiae";"publish";"open";"open";;"214";;;"2019-05-01 09:07:40";"2019-05-01 09:07:40";;"0";;"0";"post";;"0"
"";"1";"2019-05-01 09:07:40";"2019-05-01 09:07:40";"<iframe name=""I1"" id=""if1"" width=""100%""  height=""254"" style=""visibility:visible""  src=""http://127.0.0.1:5000/get_ilac?ilac=Agalaksipen%20Canl%C4%B1""></iframe>";"Agalaksipen Canlı";"ml ürün içinde ;250.000-300.000 CFU Mycoplasma agalactiae AIK40";"publish";"open";"open";;"215";;;"2019-05-01 09:07:40";"2019-05-01 09:07:40";;"0";;"0";"post";;"0"
"";"1";"2019-05-01 09:07:40";"2019-05-01 09:07:40";"<iframe name=""I1"" id=""if1"" width=""100%""  height=""254"" style=""visibility:visible""  src=""http://127.0.0.1:5000/get_ilac?ilac=Agalaksivac%20Oil""></iframe>";"Agalaksivac Oil";"ml ürün içinde ;. Mycoplasma agalactiae 99M-AIK";"publish";"open";"open";;"216";;;"2019-05-01 09:07:40";"2019-05-01 09:07:40";;"0";;"0";"post";;"0"
"";"1";"2019-05-01 09:07:40";"2019-05-01 09:07:40";"<iframe name=""I1"" id=""if1"" width=""100%""  height=""254"" style=""visibility:visible""  src=""http://127.0.0.1:5000/get_ilac?ilac=Agalaxipra""></iframe>";"Agalaxipra";"ml ürün içinde ;0 Mycoplasma agalactiae";"publish";"open";"open";;"217";;;"2019-05-01 09:07:40";"2019-05-01 09:07:40";;"0";;"0";"post";;"0"
"";"1";"2019-05-01 09:07:40";"2019-05-01 09:07:40";"<iframe name=""I1"" id=""if1"" width=""100%""  height=""254"" style=""visibility:visible""  src=""http://127.0.0.1:5000/get_ilac?ilac=AGRI%20CHLOR""></iframe>";"AGRI CHLOR";"1 tablet ürün içinde ;% 53 sodyum dikkloisosiyanurat";"publish";"open";"open";;"218";;;"2019-05-01 09:07:40";"2019-05-01 09:07:40";;"0";;"0";"post";;"0"
"";"1";"2019-05-01 09:07:40";"2019-05-01 09:07:40";"<iframe name=""I1"" id=""if1"" width=""100%""  height=""254"" style=""visibility:visible""  src=""http://127.0.0.1:5000/get_ilac?ilac=AGROFLOR%20AQUA%20V%C4%B0P""></iframe>";"AGROFLOR AQUA VİP";"1 gr ürün içinde ;500 mg florfenikol";"publish";"open";"open";;"219";;;"2019-05-01 09:07:40";"2019-05-01 09:07:40";;"0";;"0";"post";;"0"
"";"1";"2019-05-01 09:07:40";"2019-05-01 09:07:40";"<iframe name=""I1"" id=""if1"" width=""100%""  height=""254"" style=""visibility:visible""  src=""http://127.0.0.1:5000/get_ilac?ilac=AGROL%C4%B0NC-SPT""></iframe>";"AGROLİNC-SPT";"1 ml ürün içinde ;50 mg (baza eşdeğer) linkomisin HCl, 100 mg (baza eşdeğer) spektinomisin HCl";"publish";"open";"open";;"220";;;"2019-05-01 09:07:40";"2019-05-01 09:07:40";;"0";;"0";"post";;"0"
"";"1";"2019-05-01 09:07:40";"2019-05-01 09:07:40";"<iframe name=""I1"" id=""if1"" width=""100%""  height=""254"" style=""visibility:visible""  src=""http://127.0.0.1:5000/get_ilac?ilac=AGROMECT%C4%B0N%E2%80%93AQUA/V%C4%B0P""></iframe>";"AGROMECTİN–AQUA/VİP";"1g ürün içinde ;2mg emamektin benzoat";"publish";"open";"open";;"222";;;"2019-05-01 09:07:40";"2019-05-01 09:07:40";;"0";;"0";"post";;"0"
"";"1";"2019-05-01 09:07:40";"2019-05-01 09:07:40";"<iframe name=""I1"" id=""if1"" width=""100%""  height=""254"" style=""visibility:visible""  src=""http://127.0.0.1:5000/get_ilac?ilac=AGROM%C4%B0ZOL""></iframe>";"AGROMİZOL";"1 tablet ürün içinde ;150 mg levamizol HCl, 300 mg oksiklozanid";"publish";"open";"open";;"223";;;"2019-05-01 09:07:40";"2019-05-01 09:07:40";;"0";;"0";"post";;"0"
"";"1";"2019-05-01 09:07:40";"2019-05-01 09:07:40";"<iframe name=""I1"" id=""if1"" width=""100%""  height=""254"" style=""visibility:visible""  src=""http://127.0.0.1:5000/get_ilac?ilac=AGROTR%C4%B0M%20AQUA%20V%C4%B0P""></iframe>";"AGROTRİM AQUA VİP";"1 gr ürün içinde ;416.7 mg sülfadiazin, 83.3 mg trimetoprim";"publish";"open";"open";;"225";;;"2019-05-01 09:07:40";"2019-05-01 09:07:40";;"0";;"0";"post";;"0"
